player_id,team_name,short_name,vaep_count,vaep_sum,minutes_played,vaep_rating
8826.0,Newcastle United FC,K. Darlow,378,1.9687717,939.6991523333334,0.18855976690521345
9623.0,Burnley FC,R. Brady,809,3.544878,1704.7566358666668,0.18714637929549888
7932.0,Stoke City FC,D. Fletcher,1303,4.780093,2306.733663233333,0.18650110365165318
25798.0,Watford FC,E. Capoue,1109,3.3542643,1619.0508513833333,0.18645726216972583
207164.0,Stoke City FC,B. N'Diaye,543,2.4589407,1187.75498725,0.1863218210967869
62331.0,Northern Ireland,M. McGovern,142,0.77613246,377.05260393333333,0.1852577607285096
8582.0,West Ham United FC,A. Cresswell,2062,6.5885386,3203.6808949666665,0.18508975309962783
29640.0,Southampton FC,M. Lemina,1314,3.674884,1799.8239524,0.183762174376695
9127.0,Burnley FC,S. Vokes,272,2.6348364,1291.4800847000001,0.18361513060335935
25885.0,Watford FC,M. Wagué,206,0.9306219,456.92703823333335,0.18330273064984903
64966.0,Brighton & Hove Albion FC,M. Suttner,745,2.505667,1230.9641558166666,0.18319788107461382
5281.0,West Bromwich Albion FC,A. Nyom,1415,4.948879,2432.0316536833334,0.18313868476776599
14798.0,Poland,Ł. Piszczek,310,0.7504691,374.4008516,0.18040082115383718
11078.0,Huddersfield Town FC,T. Smith,1433,3.9574232,1977.30453345,0.1801280909414953
247248.0,Brighton & Hove Albion FC,S. March,1118,3.910039,1953.71701985,0.18011999682788593
8976.0,Swansea City AFC,T. Carroll,1830,5.34219,2683.5672823333334,0.1791634187032564
8897.0,Huddersfield Town FC,J. Hogg,1754,4.9983644,2515.574516583333,0.17882706743734056
302518.0,AFC Bournemouth,L. Cook,1655,4.6713405,2353.5833588166665,0.17863002503053638
119951.0,West Bromwich Albion FC,Ahmed Hegazy,1706,7.0466123,3556.1383029666667,0.1783381509277807
245813.0,AFC Bournemouth,L. Mousset,316,1.334358,674.8668125166666,0.1779495068721184
8285.0,West Bromwich Albion FC,J. Livermore,1455,5.5479765,2808.72433955,0.1777738968765259
486252.0,Crystal Palace FC,A. Wan-Bissaka,429,1.274058,648.5747849833333,0.17679568312375166
25854.0,Stoke City FC,K. Zouma,1589,5.919803,3026.0778806333333,0.17606364033372113
397174.0,Manchester United FC,S. McTominay,407,1.3252511,679.64644105,0.17549212511483886
15054.0,Stoke City FC,M. Diouf,945,5.2669845,2702.0732691666667,0.17543143643802672
3346.0,Spain,Sergio Busquets,347,0.72699034,373.52632615,0.17516604847799755
38.0,Manchester United FC,D. Blind,319,0.73946637,382.74139811666663,0.173882343961289
4908.0,Liverpool FC,Alberto Moreno,1136,2.555899,1324.0475504166666,0.17373311024627686
167145.0,Arsenal FC,Bellerín,2650,6.139211,3182.9903954,0.17358801726129103
101616.0,Slovakia,J. Ďurica,217,0.7201598,374.58954984999997,0.17302774326300183
8747.0,Stoke City FC,P. Crouch,618,3.2027073,1667.5981096833334,0.17284959167918804
9739.0,AFC Bournemouth,J. Ibe,1181,4.0004253,2089.211268116667,0.17233214971481922
32959.0,Slovakia,P. Pekarík,221,0.7145079,374.58954984999997,0.17166979128119741
70965.0,West Ham United FC,João Mário,606,3.039194,1593.4734157666667,0.17165486610186742
132.0,Huddersfield Town FC,T. Kongolo,555,2.0940657,1102.0141003,0.17101951038006546
8480.0,Leicester City FC,K. Schmeichel,1255,5.898761,3106.040831683333,0.1709212845350181
8925.0,Burnley FC,A. Westwood,755,2.2205703,1169.7114852166667,0.17085523750426834
10252.0,Swansea City AFC,S. Clucas,1076,4.0266643,2132.2680836166664,0.16995976399869464
